image,source
000204.jpg,https://s3.amazonaws.com/media.farmersmarketinstitute.org/wp-content/uploads/2019/03/11171242/Ristras_Chile_2017_SantaFe_FarmersMarket-2-580x400.jpg
000205.jpg,http://firetonguefarm.com/wp-content/uploads/2016/07/Peppers-2013-2-2.jpg
000206.jpg,https://2.bp.blogspot.com/-El1WtCqBZH0/W4mPJ2E9HWI/AAAAAAAAIDQ/XiYW0MKEeWs_zMe55KP9bnzEYMUuxH_CwCEwYBhgL/s400/IMG_8830.JPG
000207.jpg,https://www.trbimg.com/img-5204a9d2/turbine/hhualjkf-recipe-db/800/16x10?q=1
000208.jpg,https://images-na.ssl-images-amazon.com/images/I/71WKuCLoGXL.SR420,420_.jpg
000209.jpg,https://1.bp.blogspot.com/-W5kP2X6ulu0/WLGN6PMnUuI/AAAAAAAAG0U/KqCih8opvcIRVYbBiHb_d_Z_tkE-8nLWwCLcB/s1600/P1011898.jpg
000210.jpg,https://media-cdn.tripadvisor.com/media/photo-s/07/86/f1/b9/hotel-chimayo-de-santa.jpg
000211.jpg,http://www.tradewindsfruit.com/content/images/habanero-pastel-pepper.jpg
000212.jpg,https://image.shutterstock.com/image-photo/pepper-on-white-background-260nw-58284715.jpg
000213.jpg,https://www.thespruceeats.com/thmb/Gn3VZGCS7L6_jzfzAIOpCEkDg5Q=/425x326/filters:no_upscale():max_bytes(150000):strip_icc()/New-Mexico-Chiles-57dd90463df78c9cce331b3e.jpg
000214.jpg,https://i.etsystatic.com/9762701/r/il/ffcc37/1371168558/il_570xN.1371168558_221t.jpg
000215.jpg,http://www.diversivore.com/wp-content/uploads/2018/05/Arbol-chilies-square.jpg
000216.jpg,https://www.hotelchimayo.com/sites/hotelchimayo.com/files/styles/content_row_images/public/website/Images/Chimayo-New-Mexico-Chile-Field-02.jpg?itok=TtCaGXfU
000217.jpg,https://unclewaynestomatoes.com/sites/default/files/Chimayo.JPG
000218.jpg,https://c8.alamy.com/comp/H9CA59/a-bunch-of-red-chili-peppers-capsicum-annuum-hanging-beside-an-image-H9CA59.jpg
000219.jpg,https://lh5.googleusercontent.com/-jMW2kNxi-f4/UDxKb6_BNCI/AAAAAAAABW8/-gWc-toyXnY/s800/82712%2520garden%2520006.jpg
000220.jpg,https://chef-julia.com/wp-content/uploads/2012/09/September222012303-478x321.jpg
000221.jpg,https://davesgarden.com/guides/pf/thumbnail.php?image=2011/11/04/chimayo/f6fd08.jpg&widht=700&height=312
000222.jpg,https://rcgormannavajogallery.com/wp-content/uploads/2016/11/chimayo-chile-1.jpg
000223.jpg,https://bloximages.newyork1.vip.townnews.com/santafenewmexican.com/content/tncms/assets/v3/editorial/d/aa/daa80b64-4a61-560c-a2e2-ee2131e66c62/5bad5b1f5a9b5.image.jpg
000224.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2013/09/Jwala-Fingers-Peppers.jpg
000225.jpg,http://dogalgucler.club/wp-content/uploads//2019/03/chimayo-peppers-chili-chili-c-4-5.jpg
000226.jpg,https://t1.thpservices.com/previewimage/gallil/edd1758501347c78abd610ecb13c2a97/esy-001272320.jpg
000227.jpg,https://bloximages.chicago2.vip.townnews.com/sentinelsource.com/content/tncms/assets/v3/editorial/6/97/69745786-4767-11e9-ab62-e79c77ffea3e/5c8c160a9ee0f.image.jpg?resize=1200%2C1600
000228.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/Seed-Catalog_1024x1024.jpg?v=1566339704
000229.jpg,https://cdn8.dissolve.com/p/D256_34_002/D256_34_002_1200.jpg
000230.jpg,https://cdn.shopify.com/s/files/1/1095/8052/products/Pepper_Anjali_medium.jpg?v=1544139042
000231.jpg,https://3.bp.blogspot.com/-DRg4uVPo_pM/W2RJGqdRSBI/AAAAAAAAH6Y/PLJxnCtDWM41Z_idl1smYkHLSCsiHvgBgCLcBGAs/s1600/IMG_8380.JPG
000232.jpg,https://1.bp.blogspot.com/-hcEQeqKP_b8/WLGN_BBxP-I/AAAAAAAAG0Y/wZmzOKQFJ_cF8Or2w83HmV2qUieYA96iQCLcB/s1600/P1011797.JPG
000233.jpg,https://tahoesouth.com/wp-content/uploads/2016/01/chimayo_logo.jpg
000234.jpg,https://i2.wp.com/awaytogarden.com/wp-content/uploads/2015/01/Pepper_Tasting1.jpg?ssl=1
000235.jpg,https://thekittchen.com/wp-content/uploads/2019/04/Inn-of-Five-Graces-Santa-Fe-21-600x900.jpg
000236.jpg,https://pics.davesgarden.com/pics/2011/11/01/chimayo/3b89f3.jpg
000237.jpg,https://cdn.shopify.com/s/files/1/0060/4546/6739/files/IMG_20181208_192349_large.jpg?v=1545859461
000238.jpg,https://2.bp.blogspot.com/-2VV0l21nODo/Waos8WUdKdI/AAAAAAAASGQ/TzXZFhsygBQkiteMwW5HGvk1TePu9sksACLcBGAs/s1600/hot.jpg
000239.jpg,https://rockymountaincooking.com/wp-content/uploads/2013/09/20130928_31-1024x768.jpg
000240.jpg,https://www.hotelchimayo.com/sites/hotelchimayo.com/files/website/Images/Ristras-monaghanphoto.jpg
000241.jpg,https://cdn.shopify.com/s/files/1/0157/0808/products/TS324b_large.jpg?v=1391025748
000242.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2018/08/Aci-Sivri-Cayenne-Pepper2.jpg
000243.jpg,https://live.staticflickr.com/4104/5083860161_33cc332132_b.jpg
000244.jpg,https://mjskitchen.com/wp-content/uploads/2011/09/RistraFreshWeb.jpg
000245.jpg,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/sdZGUCZ5ufBSAWTegxvC8mA_q6w=/420x0/arc-anglerfish-arc2-prod-bostonglobe.s3.amazonaws.com/public/ZPZ4A2UXQMI6JI3AAGIP246CCA.jpg
000246.jpg,https://s3.amazonaws.com/media.farmersmarketinstitute.org/wp-content/uploads/2019/03/11170609/Ristra_2015_DanielQuatPhotography_SantaFe_FarmersMarket_1-960x1430.jpg
000247.jpg,https://cdn.shopify.com/s/files/1/0784/3297/products/Cayenne_Chile_1024x1024.png?v=1453152792
000248.jpg,https://o.b5z.net/i/u/2182313/i/7000B_Sriracha_Thumbnails-06.png
000249.jpg,https://previews.agefotostock.com/previewimage/medibigoff/496d2a991daef06d8b4bc2b222983de4/ssb-4163-2596.jpg
000250.jpg,https://c8.alamy.com/comp/R21APB/strings-of-dried-chile-peppers-or-ristras-hang-in-front-of-an-adobe-wall-in-chimayo-new-mexico-usa-R21APB.jpg
000251.jpg,https://cdn.shopify.com/s/files/1/1747/3807/products/CHIMAYOHERITAGE_530x.jpg?v=1542024610
000252.jpg,https://scontent-lht6-1.cdninstagram.com/vp/f8a915835da895ec7ae97ae0e9fd5aa0/5DDB4C59/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/16789121_1007721266028390_7056042732254396416_n.jpg?_nc_ht=scontent-lht6-1.cdninstagram.com&ig_cache_key=MTQ1OTQ3NDg0Mjg3MjA3MjUzNw%3D%3D.2.c
000253.jpg,https://keviniscooking.com/wp-content/uploads/2018/08/Homemade-Chili-Powder-square-500x500.jpg
000254.jpg,https://ourlomitafarm.files.wordpress.com/2016/09/photo-4.jpg?w=350&h=200&crop=1
000255.jpg,https://media.istockphoto.com/photos/chili-ristra-in-new-mexico-picture-id1000295354
000256.jpg,https://cdn.imgbin.com/25/14/19/imgbin-salsa-hatch-chimayo-new-mexico-chile-chili-pepper-others-KS1UNxpb8zcLFn8FhU3et8fHR.jpg
000257.jpg,https://photovault.com/data/comps/CSM/CSMV01P11_07.1743.jpg
000258.jpg,https://image.shutterstock.com/image-photo/red-chili-pepper-isolated-on-260nw-725368348.jpg
000259.jpg,https://cdn.shopify.com/s/files/1/1095/8052/products/Pepper_Anjali_2_large.jpg?v=1544139048
000260.jpg,https://i.ebayimg.com/images/g/-kEAAOSwU-pXtkeQ/s-l300.jpg
000261.jpg,https://media-cdn.tripadvisor.com/media/photo-s/06/e9/e2/08/sheffield-spice-tea-co.jpg
000262.jpg,https://img1.wantitall.co.za/prodimages/sriracha-salt-1-lb-bag-fire-up-your-taste-buds-spicy-sea-salt-blend-with-hot-chimayo-pepper-habanero__51KMZ36lJiL.jpg
000263.jpg,http://4.bp.blogspot.com/_3SEhkHlCw4g/TQayCE0cGHI/AAAAAAAAATg/xOEOJ5-MiGI/s1600/RanchoRistras.jpg
000264.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2013/10/Spanish-Naga-Peppers.jpg
000265.jpg,http://jandlgardens.com/xencart/images/Nativo%20Chile%20on%20plant(n).JPG
000266.jpg,https://lh3.googleusercontent.com/p/AF1QipP5y2E32XNWZoHfeTJY2SvNp77VP77_-aT9xVVA=w660-h440-c
000267.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/957cf2.jpg
000268.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Santuario_Chimayo.jpg
000269.jpg,https://images-na.ssl-images-amazon.com/images/I/71zP1Yu-5hL.SR420,420_.jpg
000270.jpg,https://c1.staticflickr.com/6/5694/30237360732_c8287bd345_b.jpg
000271.jpg,https://sites.google.com/site/chimayochile/_/rsrc/1472868562616/learn/Green%20Chile%20With%20Drop%20Shadow.jpg?height=320&width=293
000272.jpg,https://fastly.4sqi.net/img/general/600x600/64591343_MeB2XqvNwlApvVI0W8Ckpt7LLy9JE0XUEojPGFIh6Vc.jpg
000273.jpg,https://cdn11.bigcommerce.com/s-cg0adf/images/stencil/500x659/products/241/452/Congo_Red__49666.1402566725.jpg?c=2
000274.jpg,https://highlandsranchfoodie.com/wp-content/uploads/2019/03/hatch-chile-recipes-1-200x300.jpg
000275.jpg,http://img1.wsimg.com/isteam/ip/036567ab-653e-4ea9-9c54-062685d4c152/cookbook%203494.JPG
000276.jpg,https://saint-andrews.org/wp-content/uploads/2017/06/ChileHeader.png
000277.jpg,https://shopcart.nmsu.edu/shopcontent/15/numex-sweet3.jpg
000278.jpg,https://4.bp.blogspot.com/-u1MNM6q0XHo/WLGNuD_7o1I/AAAAAAAAG0M/ux4tXsOp2Bwuzi5At_ScHyHwJrirLozNwCLcB/s1600/P1011798.JPG
000279.jpg,https://storage.googleapis.com/wzukusers/user-15318189/images/57cc8de6f1cd6Cj2Lp2m/Casa-Chimayo-Guacamole.jpg
000280.jpg,http://1.bp.blogspot.com/-szu8tL7G4ng/U9q7Z1wNpzI/AAAAAAAAGGo/GiEJ1mnkEqQ/s1600/casachimayoingredients.jpg
000281.jpg,https://www.chililovers.nu/wp-content/uploads/2015/08/cyklon.jpg
000282.jpg,https://img1.10bestmedia.com/Images/Photos/207411/p-Chiles-10-Best-2_54_990x660_201404231650.jpg
000283.jpg,https://ediblephoenix.ediblecommunities.com/sites/default/files/styles/ariticle_landscape__322x214_/public/images/article/article_details/crazy-chile-farm-2_0.jpg?itok=KMXUwIsf
000284.jpg,http://www.cliffsnotesbeerguide.com/wp-content/uploads/chimayo06.jpg
000285.jpg,https://photos.prnewswire.com/prnfull/20160913/407229
000286.jpg,https://www.hotelchimayo.com/sites/hotelchimayo.com/files/website/Images/Chimayo-New-Mexico-Chile-Field-01.jpg
000287.jpg,https://garden.org/pics/2017-10-12/wildflowers/1c99e9.jpg
000288.jpg,https://t3.thpservices.com/previewimage/gallil/22bbd41815ddbd2c188b953f258ca025/uig-4037-39-chimayo-nm-2.jpg
000289.jpg,https://bloximages.chicago2.vip.townnews.com/pottsmerc.com/content/tncms/assets/v3/editorial/3/ee/3eec6df3-abe9-5e12-9acc-5ea2c4f053e4/5b7d889987f11.image.jpg?resize=400%2C501
000290.jpg,https://www.madeinnewmexico.com/media/catalog/product/cache/1/image/1800x/040ec09b1e35df139433887a97daa66f/t/s/tsimayo_image_new_mexican.jpg
000291.jpg,http://www.diversivore.com/wp-content/uploads/2018/05/Puya-chilies-square.jpg
000292.jpg,https://farm2.static.flickr.com/1876/43987631414_0db86baba8_b.jpg
000293.jpg,https://www.hotelloretto.com/sites/hotelloretto.com/files/styles/content_photo/public/website/Images/SantaFe/Santa-Fe-Chimayo-Heritage-Inspirations-Explore.jpg?itok=jYkCUUEw
000294.jpg,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66428895_2446153142110103_6180648536388693454_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&se=7&oh=a630d6138f4f56b84c8fdc4e53b21e7b&oe=5DDADC98&ig_cache_key=MjA4NDUyMzk4MjU4OTM2NDU3OQ%3D%3D.2
000295.jpg,https://newmexiconomad.com/wp-content/uploads/2018/12/chimayo-red-chile.jpg
000296.jpg,http://www.ecoseeds.com/PEPPER40.JPG
000297.jpg,https://yardandplate.files.wordpress.com/2013/07/img_4890.jpg
000298.jpg,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcdn-image.foodandwine.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium_2x%2Fpublic%2Fchimayo-chile-risotto-with-shiitake-mushrooms-xl-r-200512.jpg%3Fitok%3Dm8md0EKH&w=450&c=sc&poi=face&q=85
000299.jpg,https://s3.amazonaws.com/media.santafefarmersmarket.com/wp-content/uploads/2014/08/09133144/ElJardinDeChileDeChimayo_2015_DanielQuatPhotography_SantaFe_FarmersMarket-20.jpg
000300.jpg,https://pics.davesgarden.com/pics/2011/11/04/chimayo/69b4b6.jpg
000301.jpg,https://media-cdn.tripadvisor.com/media/photo-s/06/e9/6f/c9/rancho-de-chimayo-restaurante.jpg
000302.jpg,https://rdougwicker.files.wordpress.com/2012/03/shrimp-diabla01.jpg
000303.jpg,https://c8.alamy.com/comp/A2GKRC/usa-new-mexico-chimayo-santuario-de-chimayo-church-area-chili-pepper-A2GKRC.jpg
000304.jpg,https://penderys.com/pub/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/h/t/httpswww.penderys.commediaimageschimayo-chile-powder-00326.jpg
000305.jpg,https://media.gettyimages.com/photos/new-mexico-chimayo-chile-peppers-garlic-wreath-picture-id452515222
000306.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2019/09/Sonoran-Peppers.jpg
000307.jpg,https://cdn.shopify.com/s/files/1/0157/0808/products/TS325_large.jpg?v=1505433359
000308.jpg,https://assets.simpleviewinc.com/simpleview/image/upload/crm/newmexico/30472-55830_cd51379a-5056-a36a-073c9ad3a39e6e95.jpg
000309.jpg,https://i.etsystatic.com/9762701/r/il/22b6f7/1106004172/il_570xN.1106004172_teah.jpg
000310.jpg,https://saltpepperskillet.com/wp-content/uploads/chimayo-park-city-food-flatlay-horizontal.jpg
000311.jpg,https://i.ytimg.com/vi/kjGkx0x6Ris/hqdefault.jpg
000312.jpg,https://ediblemarinandwinecountry.ediblecommunities.com/sites/default/files/images/article/Screen%20Shot%202013-10-03%20at%203.26.37%20PM.png
000313.jpg,https://www.yesmagazine.org/issues/education-uprising/a-passion-for-peppers-the-movement-to-save-new-mexico-s-treasured-chiles/ChiliSecondary.jpg/image
000314.jpg,https://cdn.shopify.com/s/files/1/1747/3807/products/CHIMAYOHERITAGE3_530x.jpg?v=1542024673
000315.jpg,https://bloximages.chicago2.vip.townnews.com/telluridenews.com/content/tncms/assets/v3/editorial/6/ab/6abc6e30-36d1-11e5-9b0c-bb262aa7dae1/55ba45bbcf9c4.image.jpg?resize=400%2C258
000316.jpg,https://shopcart.nmsu.edu/shopcontent/15/hontaka2.jpg
000317.jpg,http://i25.photobucket.com/albums/c86/punkrotten/942_3778_zps529db59d.jpg
000318.jpg,https://cdn.shopify.com/s/files/1/0871/0950/products/puyapepperpicfrompkt_1024x1024.jpg?v=1554244044
000319.jpg,https://keviniscooking.com/wp-content/uploads/2015/12/Chili-Colorado-with-Potatoes1.jpg
000320.jpg,https://live.staticflickr.com/1464/23794833579_197b4f805c_b.jpg
000321.jpg,https://i1.wp.com/iamnm.com/wp-content/uploads/2015/04/Habanero-Pepper.jpg?resize=600%2C399&ssl=1
000322.jpg,https://i3.cpcache.com/merchandise/53_300x300_Front_Color-NA.jpg?Size=NA&AttributeValue=NA&region={%22name%22:%22FrontCenter%22,%22width%22:20,%22height%22:16,%22alignment%22:%22MiddleCenter%22,%22orientation%22:1,%22dpi%22:150,%22crop_x%22:0,%22crop_y%22:0,%22crop_h%22:2400,%22crop_w%22:3000,%22scale%22:0,%22template%22:{%22id%22:8519611,%22params%22:{}}}&Filters=[{%22name%22:%22background%22,%22value%22:%22ddddde%22,%22sequence%22:2}]
000323.jpg,https://beyondmeresustenance.com/wp-content/uploads/2013/11/NM-Red-Chile-Posole-1.jpg
000324.jpg,http://www.heliotricity.com/images/chile_peppers/chimayo%20480x360.jpg
000325.jpg,https://2.bp.blogspot.com/-0YA1YeEmq44/WLGPeOMTitI/AAAAAAAAG08/ZfvtmV98u9IFhtv_rxHsZ9GyCpBx1NIgwCLcB/s1600/IMG_2868.JPG
000326.jpg,https://i0.wp.com/awaytogarden.com/wp-content/uploads/2015/01/Liebesapfel.jpg?ssl=1
000327.jpg,https://www.chililovers.nu/wp-content/uploads/2015/07/thai-red-demon-247x296.jpg
000328.jpg,https://image.shutterstock.com/image-photo/chili-pepper-isolated-on-white-260nw-605693192.jpg
000329.jpg,http://hilobrow.com/wp-content/uploads/2017/02/san_pueblo_landrace-e1487106150155.jpg
000330.jpg,http://www.tradewindsfruit.com/content/images/zimbabwe_bird_pepper.jpg
000331.jpg,https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvYXNzZXRzL2E2ZGEwZjBjLWVlNmMtNDgwYy05MDZjLWE1MjA5ZGRmN2VhYmI4MTA4ZTJlNmExYzQ0NmZjMV8zMjQxOTg0NDY2MV9mZTI1ZWEyNzU5X28uanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjg3Nng1ODQrMjYrMjgxIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiMzcyeDI0OCMiXV0/32419844661_fe25ea2759_o.jpg
000332.jpg,https://pics.davesgarden.com/pics/2011/11/03/chimayo/fab9d5.jpg
000333.jpg,https://static.wixstatic.com/media/c192e8_d1956b0c18db4dfc894dd8e656e0b42b~mv2_d_4928_3264_s_4_2.png/v1/fill/w_996,h_664,al_c,usm_0.66_1.00_0.01/c192e8_d1956b0c18db4dfc894dd8e656e0b42b~mv2_d_4928_3264_s_4_2.png
000334.jpg,https://i.vimeocdn.com/video/543547748_640.jpg
000335.jpg,https://cdn2.newsok.biz/cache/large960_blur-445ccd51ddb43460f82a472a158c6db2.jpg
000336.jpg,https://photos.bringfido.com/restaurants/2/4/1/25142/25142_71259.jpg?size=stack&density=2x
000337.jpg,https://afar-production.imgix.net/uploads/images/post_images/images/kamiJbEYfg/original_02262b4230c16afbc4a20ff3690d8d9e.png?1410877217?ixlib=rails-0.3.0&auto=format%2Ccompress&crop=entropy&fit=crop&h=719&q=80&w=954
000338.jpg,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/c0.135.1080.1080a/s320x320/67608499_357712421802743_6524014327374864278_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&oh=dc327e1ca2d92f9dce1e81b7b25d72f1&oe=5DF8ADE7&ig_cache_key=MjEyMDQ4NDMzNjE5MjAxOTg2MQ%3D%3D.2.c
000339.jpg,https://i0.wp.com/iamnm.com/wp-content/uploads/2015/04/Santa-Fe-Grande-Pepper.jpg?resize=600%2C450&ssl=1
000340.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2019/06/Aleppo-Peppers.jpg
000341.jpg,https://www.savoryspiceshop.com/content/mercury_modules/recipes/2/5/7/257/chimayo-vinaigrette-284.jpg
000342.jpg,https://thekittchen.com/wp-content/uploads/2019/07/Copy-of-Copy-of-Roasted-Strawberry-Crepe-Cake-17-325x325.jpg
000343.jpg,http://4.bp.blogspot.com/-s_vQzp3OAoQ/Uc9Qh9AtQ6I/AAAAAAAAFPQ/iHN9G7lSJbM/s1600/AAA+NM+Magazine+Article.JPG
000344.jpg,https://storage.googleapis.com/wzukusers/user-15318189/images/57ccbe07edbb1Phx94Kz/Casa-Chimayo-Rib-Eye-Red-Bkgrd_d600.JPG
000345.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/ls.jpg
000346.jpg,https://i1.wp.com/s3.amazonaws.com/s3.nmpoliticalreport.com/wp-content/uploads/2017/04/10183200/green-chile-license-plate.png?fit=523%2C400&ssl=1
000347.jpg,https://64f3af98a19fcdc38cfe-39a6ad9c1a35b5ccf200eff7491ba20a.ssl.cf1.rackcdn.com/prod_6681_11676.V1.jpg
000348.jpg,http://www.ecoseeds.com/PEPPER61.JPG
000349.jpg,https://alibi.com/image/pix_id/38389/Most-chile-is-descended-from-the-New-Mexico-No-9.jpg
000350.jpg,https://newmexiconomad.com/wp-content/uploads/2018/12/HatchChileStore11-1024x572.jpg
000351.jpg,http://res.cloudinary.com/simpleview/image/upload/v1477339813/clients/newmexico/Chile_Wagner_Farms_8_14_dm_4_1__5df03167-5457-40af-9ee5-d2e512e4c47d.jpg
000352.jpg,https://media-cdn.tripadvisor.com/media/photo-s/15/4c/51/32/our-best-baja-fish-tacos.jpg
000353.jpg,https://sites.google.com/site/chimayochilebrosii/_/rsrc/1522281541485/pinata/Ristra%20Pinata.jpg?height=320&width=297
000354.jpg,https://c1.staticflickr.com/6/5589/14902005778_02ec818a48_b.jpg
000355.jpg,https://www.davisart.com/sites/default/assets/Image/IMG_1398.jpg
000356.jpg,https://i1.wp.com/chefmimiblog.com/wp-content/uploads/2014/03/sw4.jpg?fit=568%2C613&ssl=1
000357.jpg,http://thumbor-prod-us-east-1.photo.aws.arc.pub/KBdQMbkE0pl0I8tOWlGhJoB6qfY=/arc-anglerfish-arc2-prod-bonnier/public/5S5K5OYEAZZTTDP5EKNYK6OX4I.jpg
000358.jpg,http://gonzalezconcrete.co/wp-content/uploads/2018/12/new-mexico-red-chile-powder-chili-for-sale-best-chimayo.jpg
000359.jpg,http://i111.photobucket.com/albums/n160/bgpadios/Chimayo7-16-12.jpg
000360.jpg,https://roadfood.com/wp-content/uploads/2018/12/Rancho-di-Chimayo-tortilla-appetizer.jpg
000361.jpg,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcdn-image.foodandwine.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2F4_3_horizontal_-_1200x900%2Fpublic%2F1519313841%2Fchimayo-chiles-FT-BLOG0218.jpg%3Fitok%3D9md-zQ2g&w=400&c=sc&poi=face&q=85
000362.jpg,http://www.georgiavines.com/optimgs/seeds/unusual/capparisspinosa.jpg
000363.jpg,https://explorepartsunknown.com/wp-content/uploads/2018/12/GettyImages-161007879.jpg?quality=95&strip=color&w=1280&h=0
000364.jpg,https://image.shutterstock.com/image-photo/fresh-red-hot-pepper-on-260nw-73229356.jpg
000365.jpg,https://southwestbestbrands.com/wp-content/uploads/2018/01/816-1306-300x300.jpg
000366.jpg,https://shopcart.nmsu.edu/shopcontent/15/st.png
000367.jpg,http://www.tradewindsfruit.com/content/images/peter_pepper.jpg
000368.jpg,http://firetonguefarm.com/wp-content/uploads/2016/07/Peppers-2013-15-1.jpg
000369.jpg,https://www.curiouscuisiniere.com/wp-content/uploads/2018/05/Dried-Chile-Pepper-Pin.21.jpg
000370.jpg,http://www.ecoseeds.com/bhut2_6ftpic.JPG
000371.jpg,https://i1.wp.com/iamnm.com/wp-content/uploads/2015/04/Painted-Desert-Roasted-Pepper-Salad.jpg?resize=370%2C297&ssl=1
000372.jpg,https://cdn.shopify.com/s/files/1/0784/3297/products/Piquin_Chile_grande.jpg?v=1453154046
000373.jpg,https://docplayer.net/docs-images/70/62663971/images/4-5.jpg
000374.jpg,https://cdn.audleytravel.com/960/%7Bheight%7D/79/7996746-ristra-porch.webp
000375.jpg,http://www.tradewindsfruit.com/content/images/aji-llanero-pepper.jpg
000376.jpg,https://ediblephoenix.ediblecommunities.com/sites/default/files/styles/ariticle_landscape__322x214_/public/images/article/article_details/crazy-chile-farm-4_0.jpg?itok=zu_UaI4s
000377.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Madame_Jeanette_and_other_chillies.jpg/1200px-Madame_Jeanette_and_other_chillies.jpg
000378.jpg,https://pearlthegurlhome.files.wordpress.com/2019/03/chimayo-2.jpg?w=546&h=728
000379.jpg,https://images.squarespace-cdn.com/content/v1/5007566ae4b077c0b1bda61a/1402371575140-KVNN8T3HLPBY39K3JKO5/ke17ZwdGBToddI8pDm48kJZ3rFfjBGiF8p2UZFBtb9gUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2mo3LC7Mu9KDTFiaMGPl5HF0QUYZEdzj_2Dllb2mIO4GbtxPRH917Fz9Qv_NunPol/image-asset.jpeg?format=500w
000380.jpg,https://media-cdn.tripadvisor.com/media/photo-s/05/2c/ae/b0/chimayo-chile-ristras.jpg
000381.jpg,https://highlandsranchfoodie.com/wp-content/uploads/2017/10/New-Mexiso-red-chile-ranch-dressing.png
000382.jpg,http://www.ecoseeds.com/PEPPER38.JPG
000383.jpg,https://www.sfreporter.com/resizer/r2KJHlNh8_bZLRsfSlO7fVfCX1I=/1500x0/filters:quality(100)/arc-anglerfish-arc2-prod-sfr.s3.amazonaws.com/public/DIM2ZGWJGNGAJI6ONCTHU6ST4M
000384.jpg,https://sites.google.com/site/chimayochile/_/rsrc/1472868628329/the-brothers-recipes/chili-colorado/Con%20carne.jpg
000385.jpg,https://cdn.shopify.com/s/files/1/0784/3297/products/shishitopepper_grande.jpg?v=1452617661
000386.jpg,https://i.ebayimg.com/thumbs/images/g/qcoAAOSwMEBaulft/s-l200.jpg
000387.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Capsicum_annuum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-027.jpg/220px-Capsicum_annuum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-027.jpg
000388.jpg,https://shopcart.nmsu.edu/shopcontent/15/april-fools2.jpg
000389.jpg,https://t1.thpservices.com/previewimage/gallil/f974ba4629c204c0ee8d63e0ff7e1d0a/uig-928-09-p4-0160v10pd.jpg
000390.jpg,http://1.bp.blogspot.com/-kjMlfidVr5Y/VKw2gKUlzFI/AAAAAAAADFo/MeAKGb8Pf8k/s1600/Chimayo%2Bristras.jpg
000391.jpg,https://highlandsranchfoodie.com/wp-content/uploads/2018/01/shrimp-quesadillas.jpg
000392.jpg,https://i.etsystatic.com/9762701/r/il/eb9d45/629043996/il_570xN.629043996_1pmb.jpg
000393.jpg,https://cdn.shopify.com/s/files/1/1095/8052/products/Pepper_Fish2_c156252d-b683-4d90-bc65-c91c3d5d50ab.jpg?v=1545075588
000394.jpg,http://www.pflanzen-traum.de/images/chimayo_4.jpg
000395.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0f/d1/91/4f/stuffed-pepper-added.jpg
000396.jpg,https://www.chilipeppermadness.com/wp-content/uploads/2017/06/7-Pot-Douglah-Pepper.jpg
000397.jpg,http://www.ecoseeds.com/ancho.jpg
000398.jpg,http://www.tradewindsfruit.com/content/images/habanero_paper_lantern2.jpg
000399.jpg,http://firetonguefarm.com/wp-content/uploads/2016/06/Peppers-2013-16.jpg
000400.jpg,https://www.crushpixel.com/static12/preview2/chili-peppers-1081282.jpg
000401.jpg,https://bioone.org/ContentImages/Journals/ebot/59/1/0013-0001_2005_059_0008_GDOCCA_2.0.CO_2/graphic/i0013-0001-59-1-8-f01.gif
000402.jpg,https://pbs.twimg.com/media/ClZ4wFPVEAAbkp5.jpg
